1614040793,53790.5,53790.5,53691.4,-0.0016815,0.00168143,0.000163815,1503,18.9717,172
1614040793,53744.6,53866,53744.6,0.00085379,0.00140272,0.00085379,49,6.34804,54
1614040800,53706.1,53779.2,53706.1,0.000716351,0.000644687,0.000716351,7129,19.1077,286
1614040855,53642.3,53728.6,53642.3,0.00118847,0.000418947,0.00118847,54953,36.3433,1013
1614040894,53637.9,53694.1,53620.7,8.09034e-05,0.000965962,0.000401604,39696,35.5288,1134
1614040955,53573.1,53661.8,53573.1,0.00120775,0.000445551,0.00120775,60306,28.6393,970
1614041019,53584.4,53593,53524.4,-0.000209483,0.000371426,0.000909971,63716,40.0385,1342
1614041044,53609.3,53650.5,53584.4,-0.000465898,0.00123462,7.28991e-08,25881,11.0283,502
1614041104,53618,53623.4,53559.7,-0.000161178,0.00026246,0.000925387,59382,24.1522,743
1614041131,53516,53620.7,53516,0.00190213,5.09245e-05,0.00190213,27633,13.9048,580
1614041166,53545.4,53545.4,53476.9,-0.000550215,0.000550288,0.000730798,34272,31.3747,760
1614041263,53606.3,53606.3,53520.8,-0.0011363,0.0011363,0.000459744,97153,43.3895,2037
1614041292,53666.7,53666.7,53582.7,-0.00112649,0.00112656,0.000438965,29404,21.834,753
1614041324,53704,53704,53630.3,-0.000696356,0.000696429,0.000676703,31664,23.4896,578
1614041339,53738.9,53738.9,53667.7,-0.000649902,0.000649902,0.000676232,14688,14.0901,344
1614041386,53665.4,53756.1,53665.4,0.00136772,0.000319106,0.00136772,47042,28.7691,1205
1614041455,53700.9,53700.9,53629.2,-0.000660778,0.000660778,0.000675117,69308,35.3009,1264
1614041496,53741.2,53741.2,53664.9,-0.000751195,0.000751195,0.000670962,40728,21.1573,880
1614041569,53707.5,53778.5,53707.5,0.000627864,0.000693282,0.000627864,73503,44.5932,1307
1614041633,53618.7,53717.4,53618.7,0.00165356,0.000184157,0.00165356,63969,27.2281,1396
1614041664,53554.8,53640.8,53554.8,0.00119099,0.000412199,0.00119099,30867,14.9656,745
1614041698,53537.5,53600,53537.5,0.000323194,0.000843616,0.000323194,33525,17.5764,570
1614041710,53584,53584,53507.1,-0.000867747,0.000867747,0.000567651,12001,14.2806,531
1614041738,53504.7,53599,53504.7,0.00147986,0.000280518,0.00147986,28245,12.7759,439
1614041794,53549.2,53549.2,53470,-0.000831849,0.000831849,0.000647651,56013,37.1112,1178
1614041872,53504.4,53580.7,53504.4,0.00083568,0.000588098,0.00083568,78581,33.502,1314
1614041908,53445.3,53528.4,53445.3,0.00110498,0.000448196,0.00110498,35831,16.6852,663
1614041932,53477.5,53477.5,53401.4,-0.000602324,0.000602324,0.000821737,23527,16.3433,462
1614041955,53458.9,53525.1,53458.9,0.000347401,0.000889174,0.000347401,23702,8.6331,433
